LineCondition,SubjectNumber,Block,Trial,Time,Key,Exp,Error,Condition
Short,13,2,6,1916,1,1,1,2
Short,13,2,7,3222,0,0,1,3
Short,13,2,8,3666,0,0,1,1
Short,13,2,9,1880,1,1,1,1
Short,13,2,10,1046,1,1,1,3
Short,13,2,11,2950,0,0,1,2
Short,13,2,12,1600,0,0,1,1
Short,13,2,13,1184,1,1,1,2
Short,13,2,14,1230,1,1,1,2
Short,13,2,15,1860,0,0,1,2
Short,13,2,16,1050,1,1,1,1
Short,13,2,17,996,1,1,1,1
Short,13,2,18,1154,0,0,1,2
Short,13,2,19,1464,1,1,1,2
Short,13,2,20,3176,0,0,1,3
Short,13,2,21,1440,1,1,1,1
Short,13,2,22,1002,0,0,1,1
Short,13,2,23,2552,0,0,1,3
Short,13,2,24,3442,0,1,0,2
Short,13,2,25,1160,1,1,1,3
Short,13,2,26,1984,0,0,1,1
Short,13,2,27,1650,0,0,1,1
Short,13,2,28,2702,0,0,1,3
Short,13,2,29,1392,1,1,1,3
Short,13,2,30,1654,1,1,1,1
Short,13,3,1,2278,0,0,1,3
Short,13,3,2,1770,1,1,1,2
Short,13,3,3,1930,0,0,1,3
Short,13,3,4,1642,1,1,1,3
Short,13,3,5,1192,1,1,1,1
Short,13,3,6,1746,1,1,1,3
Short,13,3,7,1222,1,1,1,2
Short,13,3,8,926,1,1,1,1
Short,13,3,9,1322,1,1,1,2
Short,13,3,10,2984,0,0,1,3
Short,13,3,11,2884,0,0,1,1
Short,13,3,12,1604,0,0,1,1
Short,13,3,13,1510,0,0,1,2
Short,13,3,14,1360,0,0,1,2
Short,13,3,15,1970,0,0,1,2
Short,13,3,16,1628,0,0,1,2
Short,13,3,17,2476,0,0,1,2
Short,13,3,18,860,0,0,1,1
Short,13,3,19,1296,0,0,1,1
Short,13,3,20,1032,1,1,1,3
Short,13,3,21,1266,1,1,1,1
Short,13,3,22,1102,1,1,1,3
Short,13,3,23,666,1,1,1,1
Short,13,3,24,2298,0,0,1,3
Short,13,3,25,902,1,1,1,2
Short,13,3,26,1150,1,1,1,3
Short,13,3,27,3308,0,0,1,3
Short,13,3,28,904,0,0,1,1
Short,13,3,29,928,1,1,1,2
Short,13,3,30,878,1,1,1,1
Short,13,4,1,954,1,1,1,2
Short,13,4,2,924,1,1,1,2
Short,13,4,3,938,1,1,1,2
Short,13,4,4,734,1,1,1,3
Short,13,4,5,768,1,1,1,1
Short,13,4,6,1110,0,0,1,2
Short,13,4,7,1360,1,1,1,1
Short,13,4,8,1098,0,0,1,2
Short,13,4,9,1046,0,0,1,1
Short,13,4,10,1616,0,0,1,3
Short,13,4,11,928,1,1,1,3
Short,13,4,12,708,1,1,1,2
Short,13,4,13,770,1,1,1,1
Short,13,4,14,2672,1,1,1,3
Short,13,4,15,1252,0,0,1,1
Short,13,4,16,928,0,0,1,1
Short,13,4,17,1294,1,1,1,2
Short,13,4,18,1326,0,0,1,2
Short,13,4,19,1626,0,0,1,1
Short,13,4,20,1096,0,0,1,1
Short,13,4,21,1598,0,0,1,3
Short,13,4,22,750,1,1,1,1
Short,13,4,23,916,0,0,1,2
Short,13,4,24,756,0,1,0,1
Short,13,4,25,1068,1,1,1,3
Short,13,4,26,1914,0,0,1,2
Short,13,4,27,2810,0,0,1,3
Short,13,4,28,1094,1,1,1,3
Short,13,4,29,3156,0,0,1,3
Short,13,4,30,2632,0,0,1,3
Short,13,5,1,1082,1,1,1,2
Short,13,5,2,1040,1,1,1,3
Short,13,5,3,994,0,0,1,1
Short,13,5,4,2138,0,0,1,1
Short,13,5,5,3018,0,0,1,3
Short,13,5,6,1980,0,0,1,3
Short,13,5,7,1790,0,1,0,2
Short,13,5,8,2740,0,0,1,3
Short,13,5,9,1242,0,0,1,1
Short,13,5,10,1454,1,1,1,1
Short,13,5,11,1734,0,0,1,2
Short,13,5,12,1200,0,0,1,1
Short,13,5,13,2538,0,0,1,2
Short,13,5,14,1220,1,1,1,2
Short,13,5,15,780,1,1,1,1
Short,13,5,16,1880,0,0,1,2
Short,13,5,17,2350,1,1,1,3
Short,13,5,18,1748,0,0,1,3
Short,13,5,19,846,1,1,1,1
Short,13,5,20,812,1,1,1,2
Short,13,5,21,1540,0,0,1,2
Short,13,5,22,2162,1,1,1,3
Short,13,5,23,3196,1,1,1,3
Short,13,5,24,1034,1,1,1,1
Short,13,5,25,806,1,1,1,2
Short,13,5,26,2600,1,1,1,3
Short,13,5,27,2428,0,0,1,3
Short,13,5,28,2206,0,0,1,2
Short,13,5,29,1066,0,0,1,1
Short,13,5,30,1850,1,1,1,1
Short,14,1,1,942,0,0,1,1
Short,14,1,2,1754,0,0,1,3
Short,14,1,3,1086,0,0,1,1
Short,14,1,4,1058,1,1,1,1
Short,14,1,5,660,1,1,1,1
Short,14,1,6,1036,1,1,1,2
Short,14,1,7,1392,0,0,1,2
Short,14,1,8,982,1,1,1,3
Short,14,1,9,822,1,1,1,3
Short,14,1,10,1350,0,0,1,2
Short,14,1,11,1282,0,0,1,2
Short,14,1,12,1132,0,0,1,1
Short,14,1,13,740,1,1,1,1
Short,14,1,14,1084,1,1,1,2
Short,14,1,15,1522,1,1,1,3
Short,14,1,16,1572,0,0,1,2
Short,14,1,17,1570,0,0,1,3
Short,14,1,18,1590,0,0,1,3
Short,14,1,19,970,1,1,1,1
Short,14,1,20,1348,1,1,1,3
Short,14,1,21,686,1,1,1,2
Short,14,1,22,1590,1,1,1,1
Short,14,1,23,1824,1,1,1,3
Short,14,1,24,1332,0,0,1,2
Short,14,1,25,2586,1,1,1,2
Short,14,1,26,2142,0,0,1,3
Short,14,1,27,1152,1,1,1,2
Short,14,1,28,688,0,0,1,1
Short,14,1,29,750,0,0,1,1
Short,14,1,30,1566,0,0,1,3
Short,14,2,1,998,0,0,1,3
Short,14,2,2,1324,1,1,1,2
Short,14,2,3,714,1,1,1,3
Short,14,2,4,1606,0,1,0,3
Short,14,2,5,1334,0,0,1,1
Short,14,2,6,882,1,1,1,1
Short,14,2,7,2172,0,0,1,3
Short,14,2,8,1450,0,0,1,2
Short,14,2,9,850,0,0,1,1
Short,14,2,10,2888,0,0,1,2
Short,14,2,11,1014,1,1,1,1
Short,14,2,12,1220,1,1,1,2
Short,14,2,13,2452,0,0,1,2
Short,14,2,14,1190,0,0,1,2
Short,14,2,15,2106,1,1,1,3
Short,14,2,16,720,1,1,1,1
Short,14,2,17,2028,1,1,1,3
Short,14,2,18,2642,0,0,1,3
Short,14,2,19,1624,0,0,1,1
Short,14,2,20,1254,0,1,0,2
Short,14,2,21,1900,0,0,1,1
Short,14,2,22,1312,1,1,1,2
Short,14,2,23,1062,1,1,1,1
Short,14,2,24,2726,0,0,1,3
Short,14,2,25,2108,0,0,1,3
Short,14,2,26,2128,0,0,1,2
Short,14,2,27,1396,1,1,1,2
Short,14,2,28,802,1,1,1,1
Short,14,2,29,2822,1,1,1,3
Short,14,2,30,1130,0,0,1,1
Short,14,3,1,1704,0,0,1,1
Short,14,3,2,2320,0,0,1,3
Short,14,3,3,1072,1,1,1,3
Short,14,3,4,1574,0,0,1,2
Short,14,3,5,946,1,1,1,2
Short,14,3,6,1022,1,1,1,2
Short,14,3,7,2090,0,0,1,2
Short,14,3,8,1634,1,1,1,1
Short,14,3,9,3966,0,0,1,2
Short,14,3,10,2448,0,0,1,3
Short,14,3,11,1226,1,1,1,2
Short,14,3,12,3226,1,1,1,2
Short,14,3,13,2494,0,0,1,3
Short,14,3,14,1020,1,1,1,1
Short,14,3,15,2992,0,0,1,2
Short,14,3,16,972,1,1,1,3
Short,14,3,17,1110,0,0,1,1
Short,14,3,18,872,1,1,1,1
Short,14,3,19,1892,1,1,1,3
Short,14,3,20,2064,0,0,1,3
Short,14,3,21,1322,1,1,1,2
Short,14,3,22,1928,1,1,1,3
Short,14,3,23,1784,0,0,1,2
Short,14,3,24,2400,0,0,1,1
Short,14,3,25,2184,0,0,1,3
Short,14,3,26,2462,0,1,0,3
Short,14,3,27,1200,0,0,1,1
Short,14,3,28,874,1,1,1,1
Short,14,3,29,2166,1,1,1,1
Short,14,3,30,990,0,0,1,1
Short,14,4,1,2232,1,1,1,3
Short,14,4,2,906,1,1,1,3
Short,14,4,3,890,1,1,1,2
Short,14,4,4,1524,1,1,1,3
Short,14,4,5,1294,0,0,1,1
Short,14,4,6,1264,0,0,1,1
Short,14,4,7,914,1,1,1,1
Short,14,4,8,2722,0,0,1,3
Short,14,4,9,1368,0,0,1,2
Short,14,4,10,2674,0,0,1,2
Short,14,4,11,1054,0,0,1,1
Short,14,4,12,1710,0,0,1,3
Short,14,4,13,1012,1,1,1,3
Short,14,4,14,962,0,0,1,1
Short,14,4,15,1274,1,1,1,2
Short,14,4,16,1318,1,1,1,2
Short,14,4,17,946,1,1,1,3
Short,14,4,18,1400,0,0,1,2
Short,14,4,19,790,0,0,1,1
Short,14,4,20,1914,1,1,1,2
Short,14,4,21,1394,0,0,1,2
Short,14,4,22,1944,0,0,1,3
Short,14,4,23,1120,0,0,1,2
Short,14,4,24,842,1,1,1,1
Short,14,4,25,864,1,1,1,1
Short,14,4,26,2380,0,0,1,3
Short,14,4,27,864,1,1,1,1
Short,14,4,28,2140,0,0,1,3
Short,14,4,29,1158,1,1,1,2
Short,14,4,30,894,1,1,1,1
Short,14,5,1,960,1,1,1,1
Short,14,5,2,1026,0,0,1,2
Short,14,5,3,2030,0,0,1,3
Short,14,5,4,716,1,1,1,2
Short,14,5,5,790,1,1,1,1
Short,14,5,6,1738,1,1,1,3
Short,14,5,7,1158,1,1,1,2
Short,14,5,8,1942,0,0,1,2
Short,14,5,9,1706,0,0,1,3
Short,14,5,10,1448,1,1,1,3
Short,14,5,11,786,1,1,1,1
Short,14,5,12,942,0,0,1,1
Short,14,5,13,1172,0,0,1,1
Short,14,5,14,1104,1,1,1,3
Short,14,5,15,850,1,1,1,3
Short,14,5,16,720,1,1,1,2
Short,14,5,17,2466,0,0,1,3
Short,14,5,18,772,1,1,1,1
Short,14,5,19,858,1,1,1,1
Short,14,5,20,1358,0,0,1,1
Short,14,5,21,1776,0,0,1,3
Short,14,5,22,718,0,0,1,1
Short,14,5,23,1002,1,1,1,2
Short,14,5,24,1120,1,1,1,3
Short,14,5,25,2090,0,0,1,2
Short,14,5,26,1338,0,0,1,2
Short,14,5,27,1694,1,1,1,2
Short,14,5,28,2166,0,0,1,3
Short,14,5,29,1030,0,0,1,2
Short,14,5,30,1026,0,0,1,1
Short,15,1,1,1024,1,1,1,3
Short,15,1,2,1100,0,0,1,2
Short,15,1,3,984,0,0,1,2
Short,15,1,4,1070,0,0,1,1
Short,15,1,5,1088,0,0,1,2
Short,15,1,6,956,0,0,1,1
Short,15,1,7,894,0,0,1,2
Short,15,1,8,830,1,1,1,1
Short,15,1,9,664,1,1,1,2
Short,15,1,10,1448,1,1,1,3
Short,15,1,11,690,0,0,1,1
Short,15,1,12,1456,0,0,1,3
Short,15,1,13,880,1,1,1,1
Short,15,1,14,624,1,1,1,1
Short,15,1,15,1388,0,0,1,3
Short,15,1,16,932,1,1,1,1
Short,15,1,17,792,1,1,1,2
Short,15,1,18,686,1,1,1,2
Short,15,1,19,1650,0,0,1,3
Short,15,1,20,894,0,0,1,1
Short,15,1,21,1608,1,1,1,3
Short,15,1,22,1280,0,1,0,3
Short,15,1,23,1608,0,0,1,3
Short,15,1,24,1040,0,0,1,1
Short,15,1,25,1058,1,1,1,2
Short,15,1,26,1396,1,1,1,3
Short,15,1,27,802,1,1,1,1
Short,15,1,28,1212,0,0,1,2
Short,15,1,29,1342,1,1,1,2
Short,15,1,30,1698,0,0,1,3
Short,15,2,1,834,0,0,1,1
Short,15,2,2,1178,0,0,1,1
Short,15,2,3,1302,0,0,1,2
Short,15,2,4,526,1,1,1,1
Short,15,2,5,1004,0,0,1,3
Short,15,2,6,1066,1,1,1,3
Short,15,2,7,1626,1,1,1,3
Short,15,2,8,672,0,0,1,1
Short,15,2,9,608,1,1,1,2
Short,15,2,10,1046,1,1,1,1
Short,15,2,11,1536,0,0,1,1
Short,15,2,12,1264,0,0,1,2
Short,15,2,13,1492,0,0,1,3
Short,15,2,14,688,1,1,1,1
Short,15,2,15,1356,0,0,1,3
Short,15,2,16,654,1,1,1,1
Short,15,2,17,984,0,0,1,2
Short,15,2,18,1614,0,0,1,3
Short,15,2,19,718,0,0,1,2
Short,15,2,20,610,1,1,1,1
Short,15,2,21,1210,0,0,1,3
Short,15,2,22,676,1,1,1,2
Short,15,2,23,612,1,1,1,2
Short,15,2,24,672,1,1,1,2
Short,15,2,25,1080,1,1,1,3
Short,15,2,26,640,0,0,1,1
Short,15,2,27,970,0,0,1,2
Short,15,2,28,1108,1,1,1,2
Short,15,2,29,1240,1,1,1,3
Short,15,2,30,996,0,1,0,3
Short,15,3,1,764,1,1,1,2
Short,15,3,2,1026,0,0,1,2
Short,15,3,3,1494,0,0,1,3
Short,15,3,4,800,1,1,1,2
Short,15,3,5,866,0,0,1,2
Short,15,3,6,686,0,0,1,1
Short,15,3,7,670,1,1,1,3
Short,15,3,8,974,0,0,1,3
Short,15,3,9,1016,0,0,1,1
Short,15,3,10,828,0,0,1,1
Short,15,3,11,612,1,1,1,3
Short,15,3,12,706,1,1,1,2
Short,15,3,13,1166,0,0,1,3
Short,15,3,14,718,1,1,1,1
Short,15,3,15,736,0,0,1,1
Short,15,3,16,778,1,1,1,1
Short,15,3,17,734,0,0,1,2
Short,15,3,18,1000,0,0,1,3
Short,15,3,19,1030,1,1,1,3
Short,15,3,20,752,0,1,0,3
Short,15,3,21,792,1,1,1,1
Short,15,3,22,804,1,1,1,1
Short,15,3,23,1950,0,0,1,3
Short,15,3,24,1316,0,0,1,2
Short,15,3,25,1044,1,1,1,3
Short,15,3,26,846,1,1,1,1
Short,15,3,27,698,1,1,1,2
Short,15,3,28,1086,1,1,1,2
Short,15,3,29,1164,0,0,1,2
Short,15,3,30,746,0,0,1,1
Short,15,4,1,694,1,1,1,1
Short,15,4,2,788,0,0,1,1
Short,15,4,3,856,0,0,1,2
Short,15,4,4,750,1,1,1,2
Short,15,4,5,702,1,1,1,1
Short,15,4,6,874,1,1,1,2
Short,15,4,7,556,1,1,1,1
Short,15,4,8,1456,0,0,1,3
Short,15,4,9,1512,0,0,1,2
Short,15,4,10,1058,0,0,1,2
Short,15,4,11,1524,0,0,1,2
Short,15,4,12,1556,0,0,1,3
Short,15,4,13,922,0,0,1,3
Short,15,4,14,688,0,0,1,1
Short,15,4,15,638,0,0,1,1
Short,15,4,16,810,1,1,1,3
Short,15,4,17,946,0,0,1,1
Short,15,4,18,588,1,1,1,1
Short,15,4,19,756,0,1,0,2
Short,15,4,20,1220,0,0,1,3
Short,15,4,21,1964,1,1,1,3
Short,15,4,22,1272,1,1,1,3
Short,15,4,23,842,0,0,1,1
Short,15,4,24,856,1,1,1,2
Short,15,4,25,582,1,1,1,1
Short,15,4,26,1070,0,0,1,2
Short,15,4,27,652,0,1,0,3
Short,15,4,28,1564,1,1,1,2
Short,15,4,29,1778,0,1,0,3
Short,15,4,30,2546,0,0,1,3
Short,15,5,1,894,0,0,1,1
Short,15,5,2,822,0,0,1,2
Short,15,5,3,672,1,1,1,1
Short,15,5,4,1416,1,1,1,3
Short,15,5,5,1828,0,0,1,2
Short,15,5,6,1246,0,0,1,3
Short,15,5,7,570,0,0,1,1
Short,15,5,8,806,1,1,1,2
Short,15,5,9,1096,0,0,1,2
Short,15,5,10,1500,0,0,1,2
Short,15,5,11,1776,0,0,1,3
Short,15,5,12,966,1,1,1,2
Short,15,5,13,984,0,0,1,1
Short,15,5,14,866,1,1,1,2
Short,15,5,15,790,1,1,1,2
Short,15,5,16,1234,0,0,1,1
Short,15,5,17,616,1,1,1,1
Short,15,5,18,638,1,1,1,1
Short,15,5,19,1330,1,1,1,3
Short,15,5,20,1894,0,0,1,3
Short,15,5,21,938,1,1,1,2
Short,15,5,22,536,1,1,1,1
Short,15,5,23,1654,0,1,0,3
Short,15,5,24,1146,0,0,1,2
Short,15,5,25,672,1,1,1,1
Short,15,5,26,1152,1,1,1,3
Short,15,5,27,2128,0,0,1,3
Short,15,5,28,2908,0,0,1,3
Short,15,5,29,1320,0,0,1,1
Short,15,5,30,1270,1,1,1,3
Short,16,1,1,2632,1,1,1,1
Short,16,1,2,1696,0,0,1,3
Short,16,1,3,768,1,1,1,2
Short,16,1,4,782,0,0,1,1
Short,16,1,5,578,1,1,1,2
Short,16,1,6,2308,0,0,1,2
Short,16,1,7,1134,0,1,0,3
Short,16,1,8,2750,0,0,1,1
Short,16,1,9,1940,0,0,1,3
Short,16,1,10,978,1,1,1,3
Short,16,1,11,906,0,0,1,1
Short,16,1,12,1946,0,0,1,3
Short,16,1,13,664,0,0,1,1
Short,16,1,14,912,1,1,1,3
Short,16,1,15,848,1,1,1,1
Short,16,1,16,908,0,1,0,2
Short,16,1,17,2812,0,0,1,1
Short,16,1,18,1098,1,1,1,1
Short,16,1,19,2206,1,1,1,3
Short,16,1,20,1220,1,1,1,2
Short,16,1,21,1394,0,0,1,2
Short,16,1,22,1090,0,0,1,2
Short,16,1,23,808,1,1,1,3
Short,16,1,24,1370,1,1,1,2
Short,16,1,25,724,1,1,1,1
Short,16,1,26,534,1,1,1,1
Short,16,1,27,798,0,0,1,2
Short,16,1,28,1752,0,0,1,2
Short,16,1,29,2234,0,0,1,3
Short,16,1,30,1730,0,0,1,3
Short,16,2,1,2072,1,1,1,1
Short,16,2,2,1218,0,0,1,2
Short,16,2,3,1138,1,1,1,2
Short,16,2,4,754,1,1,1,1
Short,16,2,5,1922,1,1,1,3
Short,16,2,6,1114,0,0,1,1
Short,16,2,7,1732,0,0,1,2
Short,16,2,8,872,1,1,1,1
Short,16,2,9,1500,1,1,1,3
Short,16,2,10,792,1,1,1,1
Short,16,2,11,1356,0,0,1,1
Short,16,2,12,742,1,1,1,3
Short,16,2,13,1552,0,0,1,2
Short,16,2,14,926,0,0,1,1
Short,16,2,15,1396,0,0,1,1
Short,16,2,16,1706,0,0,1,3
Short,16,2,17,1982,0,0,1,3
Short,16,2,18,1728,0,0,1,3
Short,16,2,19,2004,1,1,1,3
Short,16,2,20,1054,1,1,1,2
Short,16,2,21,1366,0,0,1,3
Short,16,2,22,1712,0,0,1,3
Short,16,2,23,1958,0,1,0,3
Short,16,2,24,1274,1,1,1,2
Short,16,2,25,1398,1,1,1,2
Short,16,2,26,2740,0,0,1,2
Short,16,2,27,1008,1,1,1,2
Short,16,2,28,1782,0,0,1,2
Short,16,2,29,1108,1,1,1,1
Short,16,2,30,1126,0,0,1,1
Short,16,3,1,4908,0,0,1,3
Short,16,3,2,1892,0,0,1,1
Short,16,3,3,1208,0,0,1,2
Short,16,3,4,1576,1,1,1,3
Short,16,3,5,756,1,1,1,2
Short,16,3,6,1372,0,0,1,1
Short,16,3,7,1378,1,1,1,2
Short,16,3,8,3194,0,0,1,3
Short,16,3,9,1458,1,1,1,2
Short,16,3,10,1474,1,1,1,3
Short,16,3,11,1160,0,0,1,1
Short,16,3,12,1286,0,0,1,2
Short,16,3,13,1000,0,0,1,2
Short,16,3,14,798,1,1,1,1
Short,16,3,15,1424,0,0,1,3
Short,16,3,16,2172,1,1,1,3
Short,16,3,17,746,1,1,1,1
Short,16,3,18,1034,0,0,1,1
Short,16,3,19,798,1,1,1,1
Short,16,3,20,1786,0,0,1,3
Short,16,3,21,1200,0,0,1,2
Short,16,3,22,1514,1,1,1,3
Short,16,3,23,1004,1,1,1,2
Short,16,3,24,1602,1,1,1,3
Short,16,3,25,1284,1,1,1,2
Short,16,3,26,5302,0,0,1,3
Short,16,3,27,758,1,1,1,1
Short,16,3,28,1262,0,0,1,2
Short,16,3,29,1026,0,0,1,1
Short,16,3,30,934,1,1,1,1
Short,16,4,1,2108,1,1,1,2
Short,16,4,2,728,1,1,1,2
Short,16,4,3,1578,0,0,1,2
Short,16,4,4,3084,0,0,1,3
Short,16,4,5,878,1,1,1,3
Short,16,4,6,2242,0,0,1,3
Short,16,4,7,810,1,1,1,3
Short,16,4,8,698,1,1,1,2
Short,16,4,9,1096,0,0,1,2
Short,16,4,10,1300,0,0,1,1
Short,16,4,11,1044,1,1,1,3
Short,16,4,12,772,1,1,1,3
Short,16,4,13,978,1,1,1,1
Short,16,4,14,2164,0,0,1,3
Short,16,4,15,1132,0,0,1,2
Short,16,4,16,804,0,0,1,1
Short,16,4,17,1184,0,0,1,2
Short,16,4,18,874,1,1,1,1
Short,16,4,19,1060,1,1,1,2
Short,16,4,20,830,0,0,1,1
Short,16,4,21,668,1,1,1,1
Short,16,4,22,604,0,0,1,1
Short,16,4,23,2004,0,0,1,3
Short,16,4,24,1204,0,0,1,2
Short,16,4,25,1504,1,1,1,3
Short,16,4,26,658,1,1,1,1
Short,16,4,27,602,1,1,1,1
Short,16,4,28,562,1,1,1,2
Short,16,4,29,1604,0,0,1,3
Short,16,4,30,870,0,0,1,1
Short,16,5,1,1846,1,1,1,3
Short,16,5,2,1696,1,1,1,3
Short,16,5,3,1174,1,1,1,2
Short,16,5,4,578,1,1,1,1
Short,16,5,5,1956,0,0,1,1
Short,16,5,6,922,1,1,1,3
Short,16,5,7,2456,0,0,1,3
Short,16,5,8,570,1,1,1,2
Short,16,5,9,588,1,1,1,1
Short,16,5,10,2364,0,0,1,3
Short,16,5,11,822,0,0,1,1
Short,16,5,12,774,0,0,1,1
Short,16,5,13,828,0,0,1,2
Short,16,5,14,1340,0,0,1,2
Short,16,5,15,744,1,1,1,1
Short,16,5,16,808,1,1,1,2
Short,16,5,17,1202,0,0,1,2
Short,16,5,18,628,1,1,1,1
Short,16,5,19,1032,1,1,1,3
Short,16,5,20,1586,0,0,1,3
Short,16,5,21,982,0,0,1,1
Short,16,5,22,1086,0,0,1,2
Short,16,5,23,802,0,0,1,2
Short,16,5,24,878,0,1,0,3
Short,16,5,25,768,1,1,1,1
Short,16,5,26,2374,1,1,1,2
Short,16,5,27,624,1,1,1,2
Short,16,5,28,2988,0,0,1,3
Short,16,5,29,4096,0,0,1,3
Short,16,5,30,1100,0,0,1,1
